status,timestamp_ms,rtc_iso8601,rtc_unix,pressure_hpa,temperature_c,altitude_m,acc_x,acc_y,acc_z,pitch_deg,yaw_deg,roll_deg,aspd_status,aspd_pressure_pa,aspd_temp_c,aspd_airspeed_mps,mpxv_adc,mpxv_v_adc,mpxv_v_sensor,hx711_raw,gnss_lat,gnss_lon,gnss_alt_m,gnss_fix,gnss_siv,esc_time_ms,esc_throttle,esc_current_a,esc_voltage_v,esc_mah,esc_temp_c,esc_power_pct,esc_vbec_v,esc_rpm,esc_err,pressure_hpa_f,temperature_c_f,altitude_m_f,aspd_pressure_pa_f,aspd_temp_c_f,aspd_airspeed_mps_f,mpxv_adc_f,mpxv_v_adc_f,mpxv_v_sensor_f,hx711_f,gnss_lat_f,gnss_lon_f,gnss_alt_m_f,esc_throttle_f,esc_current_a_f,esc_voltage_v_f,esc_temp_c_f,esc_power_pct_f,esc_vbec_v_f,esc_rpm_f,acc_x_raw,acc_y_raw,acc_z_raw,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,lin_x,lin_y,lin_z,grav_x,grav_y,grav_z,acc_x_f,acc_y_f,acc_z_f,gyro_x_f,gyro_y_f,gyro_z_f,mag_x_f,mag_y_f,mag_z_f,lin_x_f,lin_y_f,lin_z_f,grav_x_f,grav_y_f,grav_z_f,mw_roll_deg,mw_pitch_deg,mw_yaw_deg,roll_raw,pitch_raw,yaw_raw,ekf_flags,ekf_x_m,ekf_y_m,ekf_z_m,ekf_vx_mps,ekf_vy_mps,ekf_vz_mps,ekf_speed_mps,ekf_pos_h_unc_m,ekf_pos_v_unc_m,ekf_vel_unc_mps,ekf_lat,ekf_lon,ekf_alt_m,imu_samples,imu_lin_rms_mps2,imu_gyro_rms_rps,imu_lin_max_mps2,imu_gyro_max_rps,imu_reset_count,imu_acc_accuracy,imu_gyro_accuracy,imu_mag_accuracy,imu_lin_accuracy,imu_grav_accuracy,imu_quat_accuracy,imu_quat_rad_accuracy,gnss_h_acc_m,gnss_v_acc_m,gnss_speed_acc_mps,gnss_heading_deg,gnss_heading_acc_deg,log_dt_ms,log_overrun_count,sd_write_error_count,baro_age_ms,gnss_age_ms,airspeed_age_ms,esc_age_ms
LOGGING,497125,2026-04-06T17:59:28,1775498368,988.91,32.32,204.65,3.594,1.619,10.597,-33.99,-144.24,-0.17,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.97,32.33,204.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652,1.723,7.816,0.547,0.123,0.258,27.625,-21.875,40.5,-3.574,-0.887,-1.566,4.258,2.594,9.367,3.594,1.619,10.597,0.236,0.114,0.273,25.5,-20.92,42.477,-2.71,-0.85,0.35,4.77,2.09,9.21,-46.29,-30.4,-15.97,14.52,-37.9,-169.5,9,-67.892,142.251,162.325,5.982,9.29,0.721,11.07,5910.11,2.71,137.15,0,0,162.33,4,2.8677,0.3791,2.9039,0.3996,0,2,0,3,3,3,3,0.0713,0,0,0,0,0,54,328,0,1,-1,-1,-1
LOGGING,497165,2026-04-06T17:59:28,1775498368,988.91,32.32,204.65,3.6,1.533,10.853,-33.68,-143.18,-0.07,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.97,32.33,204.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.941,0.27,14.094,0.449,0.219,0.359,26.812,-19.75,43.5,1.695,-2.227,5.895,4.258,2.594,9.367,3.6,1.533,10.853,0.282,0.132,0.284,25.566,-20.862,42.528,-2.53,-0.92,0.53,4.77,2.09,9.21,-46.11,-29.88,-14.73,14.52,-37.9,-169.5,9,-67.629,142.659,162.355,6.063,9.35,0.644,11.16,5916.07,2.71,137.23,0,0,162.35,2,2.7735,0.4214,2.9039,0.4214,0,2,0,3,3,3,3,0.0713,0,0,0,0,0,40,328,0,41,-1,-1,-1
LOGGING,497208,2026-04-06T17:59:28,1775498368,988.91,32.32,204.65,3.249,1.528,10.763,-33.65,-142.28,-0.16,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.96,32.33,204.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691,1.492,10.109,0.426,-0.178,0.291,25.75,-18.625,42.688,1.82,-2.398,4.004,4.258,2.594,9.367,3.249,1.528,10.763,0.26,0.069,0.293,25.571,-20.79,42.533,-2.18,-0.77,1.22,4.77,2.09,9.21,-46.02,-29.57,-13.75,14.52,-37.9,-169.5,9,-67.391,143.024,162.352,6.144,9.407,0.595,11.25,5921.37,2.71,137.29,0,0,162.35,3,2.6247,0.3982,2.6747,0.4004,0,2,0,3,3,3,3,0.0713,0,0,0,0,0,43,328,0,1,-1,-1,-1
LOGGING,497255,2026-04-06T17:59:28,1775498368,988.91,32.32,204.65,2.855,1.52,10.974,-33.4,-141.31,0.24,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.96,32.33,204.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.941,1.074,15.359,0.566,0.139,0.246,25.75,-18.625,42.688,0.715,-1.73,6.008,4.258,2.594,9.367,2.855,1.52,10.974,0.3,0.069,0.288,25.574,-20.755,42.536,-2.1,-0.97,1.63,4.77,2.09,9.21,-45.73,-29.18,-12.44,15.24,-38.16,-167.62,9,-67.076,143.504,162.381,6.25,9.497,0.564,11.38,5928.28,2.71,137.38,0,0,162.38,2,2.8527,0.4214,2.8952,0.4214,0,2,0,3,3,3,3,0.0715,0,0,0,0,0,47,329,0,48,-1,-1,-1
LOGGING,497326,2026-04-06T17:59:28,1775498368,988.89,32.32,204.78,3.101,1.724,11.532,-33.48,-139.84,0.19,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.95,32.33,204.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.203,1.074,13.91,0.154,-0.016,0.246,24.312,-19.938,45.188,0.715,-1.73,6.008,4.172,2.891,9.359,3.101,1.724,11.532,0.262,0.042,0.288,25.535,-20.729,42.618,-1.93,-1.01,1.91,4.71,2.16,9.23,-45.45,-28.76,-10.77,15.24,-38.16,-167.62,9,-66.65,144.149,162.4,6.389,9.635,0.55,11.57,5937.47,2.71,137.49,0,0,162.4,3,2.8952,0.3916,2.8952,0.3959,0,2,0,3,3,3,3,0.0715,0,0,0,0,0,71,329,0,1,-1,-1,-1
LOGGING,497367,2026-04-06T17:59:28,1775498368,988.89,32.32,204.78,3.439,1.916,11.642,-33.48,-138.86,0.22,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.95,32.33,204.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.547,0.305,12.406,0.209,0.047,0.254,24.875,-14.375,43.625,3.406,-2.648,3.035,4.172,2.891,9.359,3.439,1.916,11.642,0.278,0.065,0.276,25.501,-20.573,42.681,-1.82,-1.03,1.91,4.69,2.2,9.23,-45.17,-28.42,-9.69,15.24,-38.16,-167.62,9,-66.361,144.584,162.424,6.484,9.726,0.543,11.7,5943.59,2.72,137.56,0,0,162.42,2,2.8495,0.3973,2.9738,0.4011,0,2,0,3,3,3,3,0.0715,0,0,0,0,0,41,329,0,42,-1,-1,-1
LOGGING,497420,2026-04-06T17:59:28,1775498368,988.88,32.31,204.92,3.945,1.818,11.875,-33.3,-138.09,0.46,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.93,32.32,204.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.371,4.406,9.426,-0.061,-0.09,0.258,24.875,-14.375,43.625,2.418,-2.824,4.477,4.117,2.984,9.383,3.945,1.818,11.875,0.235,0.051,0.272,25.487,-20.43,42.702,-1.19,-1.26,2.17,4.6,2.32,9.26,-44.94,-28.11,-8.6,16.12,-37.62,-165.91,9,-66.04,145.065,162.442,6.562,9.832,0.556,11.83,5950.29,2.71,137.64,0,0,162.44,3,2.7866,0.3636,2.8196,0.3714,0,2,0,3,3,3,3,0.0725,0,0,0,0,0,53,330,0,1,-1,-1,-1
LOGGING,497460,2026-04-06T17:59:28,1775498368,988.88,32.31,204.92,4.151,1.728,11.864,-33.19,-138.17,0.6,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.93,32.32,204.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805,1.879,8.926,-0.061,-0.09,0.258,24.875,-14.375,43.625,2.418,-2.824,4.477,4.031,3.07,9.422,4.151,1.728,11.864,0.213,0.041,0.271,25.487,-20.43,42.702,-1.04,-1.33,2.26,4.47,2.49,9.29,-44.94,-28.11,-8.6,16.12,-37.62,-165.91,9,-65.751,145.497,162.467,6.624,9.933,0.59,11.95,5956.27,2.72,137.72,0,0,162.47,2,2.8196,0.3475,2.8196,0.3475,0,2,0,3,3,3,3,0.0725,0,0,0,0,0,40,330,0,41,-1,-1,-1
LOGGING,497504,2026-04-06T17:59:28,1775498368,988.86,32.31,205.07,3.798,1.74,11.464,-33.19,-137.37,0.57,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.92,32.32,204.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996,1.801,7.352,0.439,0.266,0.189,24.875,-14.375,43.625,2.418,-2.824,4.477,3.938,3.125,9.461,3.798,1.74,11.464,0.239,0.066,0.262,25.487,-20.43,42.702,-1.04,-1.33,2.26,4.41,2.57,9.31,-44.94,-28.11,-8.6,16.12,-37.62,-165.91,9,-65.484,145.898,162.493,6.679,10.027,0.621,12.06,5961.75,2.71,137.78,0,0,162.49,2,2.8196,0.3606,2.8196,0.3606,0,2,0,3,3,3,3,0.0725,0,0,0,0,0,44,330,0,1,-1,-1,-1
LOGGING,497540,2026-04-06T17:59:28,1775498368,988.86,32.31,205.07,3.646,1.743,11.24,-33.2,-136.49,0.44,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.92,32.32,204.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996,1.801,7.352,-0.098,0.006,0.297,24.875,-14.375,43.625,3.441,-3.508,3.887,3.938,3.125,9.461,3.646,1.743,11.24,0.199,0.059,0.266,25.487,-20.43,42.702,-0.46,-1.61,2.47,4.37,2.61,9.32,-44.94,-28.11,-8.6,16.12,-37.62,-165.91,9,-65.217,146.3,162.519,6.716,10.127,0.671,12.17,5967.2,2.72,137.85,0,0,162.52,1,2.9825,0.3373,2.9825,0.3373,0,2,0,3,3,3,3,0.0725,0,0,0,0,0,36,330,0,37,-1,-1,-1
LOGGING,497580,2026-04-06T17:59:28,1775498368,988.84,32.31,205.21,3.656,1.72,10.852,-32.63,-136.24,0.97,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.9,32.32,204.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,4.711,10.535,0.229,-0.045,0.291,23.062,-12.188,44.5,3.145,-3.012,3.324,3.828,3.203,9.5,3.656,1.72,10.852,0.253,0.116,0.271,25.407,-20.159,42.762,-0.51,-1.69,2.23,4.34,2.65,9.33,-44.8,-27.84,-7.88,16.64,-36.09,-163.88,9,-64.975,146.667,162.553,6.745,10.219,0.719,12.27,5972.12,2.71,137.91,0,0,162.55,4,2.8568,0.3884,2.9825,0.3969,0,2,0,3,3,3,3,0.0728,0,0,0,0,0,40,330,0,1,-1,-1,-1
LOGGING,497617,2026-04-06T17:59:28,1775498368,988.84,32.31,205.21,3.494,1.913,10.738,-32.28,-135.42,1.31,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.9,32.32,204.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,4.711,10.535,0.096,-0.143,0.354,23.062,-12.188,44.5,3.145,-3.012,3.324,3.82,3.242,9.508,3.494,1.913,10.738,0.268,0.087,0.278,25.381,-20.069,42.781,-0.34,-1.84,2.06,4.24,2.76,9.37,-44.76,-27.79,-7.76,16.64,-36.09,-163.88,9,-64.698,147.088,162.584,6.762,10.323,0.76,12.36,5977.73,2.71,137.98,0,0,162.58,2,2.7836,0.3962,2.7836,0.4021,0,2,0,3,3,3,3,0.0728,0,0,0,0,0,37,330,0,38,-1,-1,-1
LOGGING,497659,2026-04-06T17:59:28,1775498368,988.84,32.31,205.21,3.321,2.057,10.444,-31.93,-135.49,1.71,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.89,32.32,204.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.613,0.039,8.422,0.164,-0.084,0.365,21.688,-15,44.5,-3.016,-0.547,1.188,3.828,3.281,9.5,3.321,2.057,10.444,0.245,0.058,0.292,25.287,-19.94,42.825,-0.5,-1.76,2.01,4.17,2.85,9.39,-44.73,-27.74,-7.57,16.82,-36.07,-162.64,9,-64.409,147.531,162.62,6.783,10.431,0.801,12.47,5983.57,2.71,138.05,0,0,162.62,5,2.7231,0.3862,2.7836,0.3916,0,2,0,3,3,3,3,0.073,0,0,0,0,0,42,330,0,11,-1,-1,-1
LOGGING,497701,2026-04-06T17:59:28,1775498368,988.83,32.3,205.33,2.912,2.049,10.296,-31.73,-134.65,1.97,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.88,32.31,204.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.613,0.039,8.422,0.189,-0.045,0.363,21.688,-15,44.5,-3.016,-0.547,1.188,3.828,3.281,9.5,2.912,2.049,10.296,0.262,0.056,0.301,25.224,-19.853,42.854,-0.61,-1.71,1.98,4.13,2.89,9.4,-44.7,-27.7,-7.41,16.82,-36.07,-162.64,9,-64.156,147.921,162.661,6.803,10.524,0.836,12.56,5988.67,2.7,138.11,0,0,162.66,2,2.682,0.4035,2.682,0.4041,0,2,0,3,3,3,3,0.073,0,0,0,0,0,42,330,0,2,-1,-1,-1
LOGGING,497747,2026-04-06T17:59:28,1775498368,988.83,32.3,205.33,3.12,1.733,10.003,-31.65,-134.58,2.12,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.88,32.31,204.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.859,0.191,12.336,-0.15,-0.467,0.342,22.375,-17.125,46.125,1.891,-3.098,2.883,3.953,3.289,9.453,3.12,1.733,10.003,0.251,0.018,0.304,25.165,-19.797,42.922,-0.58,-1.62,1.95,4.08,2.99,9.42,-44.67,-27.67,-7.24,16.87,-36.83,-161.65,9,-63.809,148.459,162.705,6.832,10.649,0.876,12.68,5995.62,2.71,138.2,0,0,162.7,4,2.6063,0.3959,2.682,0.4028,0,2,0,3,3,3,3,0.073,0,0,0,0,0,46,330,0,48,-1,-1,-1
LOGGING,497800,2026-04-06T17:59:28,1775498368,988.81,32.3,205.48,2.952,1.789,9.668,-31.79,-133.7,2.33,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.87,32.31,205.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.984,0.078,11.719,0.414,0.096,0.275,22.375,-17.125,46.125,-0.117,-3.203,2.324,4.078,3.281,9.406,2.952,1.789,9.668,0.23,-0.049,0.302,25.105,-19.74,42.99,-0.57,-1.51,1.74,4.08,3.04,9.42,-44.41,-27.57,-6.11,16.92,-37.59,-161.33,9,-63.482,148.971,162.764,6.854,10.762,0.924,12.79,6002.17,2.71,138.28,0,0,162.76,4,2.3762,0.3826,2.6133,0.3918,0,2,0,3,3,3,3,0.0732,0,0,0,0,0,53,330,0,2,-1,-1,-1
LOGGING,497869,2026-04-06T17:59:28,1775498368,988.8,32.29,205.62,2.631,1.498,9.651,-32.25,-132.3,2.44,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.85,32.31,205.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805,0.613,9.613,0.145,0.006,0.295,22.75,-16,46.125,1.285,-2.324,-0.18,4.078,3.281,9.406,2.631,1.498,9.651,0.212,-0.061,0.301,24.988,-19.554,43.146,-0.5,-1.59,1.62,4.08,3.04,9.42,-44.14,-27.56,-4.33,16.92,-37.59,-161.33,9,-62.987,149.753,162.853,6.88,10.924,0.978,12.95,6012.07,2.7,138.4,0,0,162.85,2,2.3273,0.3728,2.3739,0.3755,0,2,0,3,3,3,3,0.0732,0,0,0,0,0,69,331,0,1,-1,-1,-1
LOGGING,497913,2026-04-06T17:59:28,1775498368,988.8,32.29,205.62,2.835,1.438,9.75,-32.52,-131.37,2.43,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.85,32.31,205.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.496,0.191,9.156,0.236,0.104,0.301,22.75,-16,46.125,1.285,-2.324,-0.18,4.078,3.281,9.406,2.835,1.438,9.75,0.242,-0.031,0.294,24.988,-19.554,43.146,-0.43,-1.62,1.55,4.08,3.04,9.42,-43.9,-27.5,-3.33,16.92,-37.59,-161.33,9,-62.695,150.217,162.894,6.886,11.017,1.002,13.03,6017.87,2.71,138.47,0,0,162.89,2,2.2797,0.3816,2.2797,0.382,0,2,0,3,3,3,3,0.0732,0,0,0,0,0,44,331,0,45,-1,-1,-1
LOGGING,497959,2026-04-06T17:59:29,1775498369,988.8,32.29,205.62,2.392,1.409,9.877,-32.72,-130.34,2.37,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.84,32.3,205.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.531,3.562,11.074,0.006,-0.055,0.293,22.75,-16,46.125,2.734,-2.488,4.27,4.078,3.281,9.406,2.392,1.409,9.877,0.22,-0.006,0.294,24.988,-19.554,43.146,-0.52,-1.77,1.64,4.08,3.04,9.42,-43.69,-27.33,-2.18,16.92,-37.59,-161.33,9,-62.368,150.744,162.953,6.894,11.13,1.027,13.13,6024.4,2.71,138.55,0,0,162.95,2,2.4777,0.3672,2.5579,0.3739,0,2,0,3,3,3,3,0.0732,0,0,0,0,0,46,331,0,1,-1,-1,-1
LOGGING,498003,2026-04-06T17:59:29,1775498369,988.8,32.29,205.62,2.251,1.509,9.956,-32.93,-129.39,2.23,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.84,32.3,205.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305,0.691,10.148,0.062,-0.1,0.295,22.75,-16,46.125,-3.082,-0.059,2.34,4.078,3.281,9.406,2.251,1.509,9.956,0.193,-0.018,0.294,24.988,-19.554,43.146,-0.5,-1.81,2.15,4.08,3.04,9.42,-43.68,-27.32,-2.1,16.92,-37.59,-161.33,9,-62.071,151.226,162.998,6.898,11.246,1.071,13.24,6030.31,2.71,138.62,0,0,163,3,2.8625,0.3518,2.9067,0.3518,0,2,0,3,3,3,3,0.0732,0,0,0,0,0,44,331,0,45,-1,-1,-1
LOGGING,498042,2026-04-06T17:59:29,1775498369,988.78,32.29,205.73,2.425,1.464,10.074,-33.16,-128.56,2.04,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.83,32.3,205.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113,0.727,9.082,-0.072,-0.189,0.301,22.75,-16,46.125,-3.355,-0.398,4.012,4.078,3.281,9.406,2.425,1.464,10.074,0.162,-0.038,0.295,24.988,-19.554,43.146,-0.74,-1.68,2.25,4.08,3.04,9.42,-43.63,-27.25,-1.18,16.92,-37.59,-161.33,9,-61.789,151.686,163.054,6.914,11.355,1.113,13.34,6035.92,2.71,138.69,0,0,163.05,2,2.9076,0.3383,2.9737,0.3383,0,2,0,3,3,3,3,0.0732,0,0,0,0,0,39,331,0,1,-1,-1,-1
LOGGING,498068,2026-04-06T17:59:29,1775498369,988.78,32.29,205.73,2.324,1.694,10.104,-33.08,-128.31,2.23,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.83,32.3,205.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.383,2.07,10.609,0.4,0.125,0.311,21.625,-14.25,47.5,-4.414,-1.484,1.305,4.078,3.281,9.406,2.324,1.694,10.104,0.208,-0.008,0.292,24.907,-19.425,43.252,-1.41,-1.69,2.17,4.08,3.04,9.42,-43.54,-27.18,-0.63,18.47,-37.01,-158.63,9,-61.607,151.986,163.083,6.937,11.432,1.124,13.42,6039.53,2.71,138.73,0,0,163.08,2,3.0953,0.359,3.129,0.3657,0,2,0,3,3,3,3,0.0728,0,0,0,0,0,26,331,0,27,-1,-1,-1
LOGGING,498112,2026-04-06T17:59:29,1775498369,988.76,32.28,205.88,1.991,1.739,9.968,-32.92,-128.47,2.48,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.82,32.3,205.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422,1.953,8.66,0.355,0.088,0.338,21.625,-14.25,47.5,0.992,-3.715,1.926,4.078,3.281,9.406,1.991,1.739,9.968,0.225,0.004,0.295,24.825,-19.297,43.357,-1.27,-1.92,2.1,4.08,3.04,9.42,-43.53,-27.17,-0.55,18.47,-37.01,-158.63,9,-61.329,152.446,163.146,6.964,11.553,1.149,13.54,6045.04,2.7,138.8,0,0,163.15,2,3.1143,0.3715,3.1143,0.3771,0,2,0,3,3,3,3,0.0728,0,0,0,0,0,44,331,0,2,-1,-1,-1
LOGGING,498147,2026-04-06T17:59:29,1775498369,988.76,32.28,205.88,2.192,1.87,9.474,-32.92,-128.43,2.48,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.82,32.3,205.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.676,2.836,5.824,0.367,0.117,0.33,21.625,-14.25,47.5,0.746,-3.02,3.254,4.078,3.281,9.406,2.192,1.87,9.474,0.238,0.013,0.299,24.825,-19.297,43.357,-1,-2.06,2.25,4.08,3.04,9.42,-43.53,-27.17,-0.55,18.47,-37.01,-158.63,9,-61.049,152.911,163.193,6.982,11.677,1.174,13.66,6050.55,2.71,138.86,0,0,163.19,2,3.214,0.3821,3.214,0.3871,0,2,0,3,3,3,3,0.0728,0,0,0,0,0,35,331,0,37,-1,-1,-1
LOGGING,498172,2026-04-06T17:59:29,1775498369,988.76,32.28,205.88,2.122,1.798,9.209,-32.92,-128.41,2.48,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.81,32.29,205.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883,0.535,4.559,0.367,0.117,0.33,20.875,-12.438,47.062,1.07,-3.434,-0.395,4.078,3.281,9.406,2.122,1.798,9.209,0.243,0.017,0.3,24.63,-18.959,43.54,-0.73,-2.24,1.91,4.08,3.04,9.42,-43.53,-27.17,-0.55,18.47,-37.01,-158.63,9,-60.886,153.186,163.229,6.983,11.747,1.191,13.72,6053.78,2.7,138.9,0,0,163.23,2,3.0321,0.3871,3.0321,0.3871,0,2,0,3,3,3,3,0.0728,0,0,0,0,0,25,331,0,2,-1,-1,-1
LOGGING,498222,2026-04-06T17:59:29,1775498369,988.75,32.28,206.02,2.081,1.731,8.14,-32.97,-127.65,2.63,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.79,32.29,205.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.066,-0.344,7.891,0.508,0.172,0.316,20.875,-12.438,47.062,-1.637,-0.406,-3.512,4.211,3.539,9.219,2.081,1.731,8.14,0.217,-0.006,0.311,24.63,-18.959,43.54,-0.81,-2.08,1.43,4.09,3.08,9.4,-43.3,-27.03,0.47,18.55,-37.98,-156.96,9,-60.56,153.737,163.3,6.981,11.881,1.218,13.83,6060.2,2.7,138.98,0,0,163.3,4,2.6651,0.3796,3.0321,0.3855,0,2,0,3,3,3,3,0.0728,0,0,0,0,0,50,331,0,2,-1,-1,-1
LOGGING,498267,2026-04-06T17:59:29,1775498369,988.75,32.28,206.02,2.193,1.741,7.639,-32.77,-126.88,3.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.79,32.29,205.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.871,2.797,4.859,0.553,0.506,0.287,20.875,-13.188,47.875,-2.465,0.102,-3.926,4.148,3.555,9.211,2.193,1.741,7.639,0.225,0.055,0.313,24.511,-18.775,43.678,-1.06,-1.74,0.57,4.1,3.15,9.37,-43.05,-26.77,1.65,18.61,-37.56,-156.21,9,-60.212,154.333,163.36,6.975,11.982,1.188,13.91,6067.08,2.7,139.06,0,0,163.36,3,2.1123,0.3903,2.1123,0.3981,0,2,0,3,3,3,3,0.0725,0,0,0,0,0,45,331,0,47,-1,-1,-1
LOGGING,498318,2026-04-06T17:59:29,1775498369,988.74,32.28,206.13,2.159,1.629,7.046,-32.48,-126.11,3.27,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.78,32.29,205.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.449,0.23,7.551,0.127,0.006,0.371,20.062,-8.875,48,-0.613,-3.363,-1.664,4.148,3.555,9.211,2.159,1.629,7.046,0.254,0.11,0.315,24.298,-18.341,43.895,-1.02,-1.69,0.14,4.1,3.17,9.37,-42.79,-26.39,2.7,18.74,-37,-155.48,9,-59.893,154.882,163.427,6.965,12.07,1.164,13.98,6073.38,2.7,139.14,0,0,163.43,4,2.0001,0.4195,2.1123,0.4284,0,2,0,3,3,3,3,0.073,0,0,0,0,0,51,331,0,2,-1,-1,-1
LOGGING,498390,2026-04-06T17:59:29,1775498369,988.74,32.28,206.13,2.778,1.58,7.82,-32.15,-124.37,3.43,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.77,32.29,205.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32,1.418,13.062,0.477,0.078,0.377,19.062,-11,48.312,-0.613,-3.363,-1.664,4.062,3.68,9.125,2.778,1.58,7.82,0.291,0.123,0.322,24.13,-18.065,44.043,-0.99,-1.75,-0.07,4.1,3.2,9.35,-42.21,-25.68,4.59,18.74,-37,-155.48,9,-59.391,155.759,163.514,6.928,12.189,1.092,14.06,6083.35,2.7,139.26,0,0,163.51,2,2.0083,0.4511,2.0083,0.4585,0,2,0,3,3,3,3,0.073,0,0,0,0,0,72,332,0,1,-1,-1,-1
